stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00008.jpg,28.354874122453655,0.9170418977737427,0.1671411395072937
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00016.jpg,27.936379302574174,0.8933752179145813,0.14106632769107819
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00024.jpg,27.599806955883327,0.8994940519332886,0.1612224131822586
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00032.jpg,27.40283026262056,0.9238461256027222,0.08217975497245789
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00040.jpg,26.745176357403295,0.8797546029090881,0.03616755083203316
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00048.jpg,28.260858085226154,0.8434578776359558,0.04271726310253143
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00056.jpg,29.166081360602803,0.9136524796485901,0.08153906464576721
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00064.jpg,30.741661197618978,0.8997523188591003,0.14349493384361267
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00072.jpg,29.408070902499787,0.8769383430480957,0.1404472142457962
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00080.jpg,23.703950629528457,0.7384651303291321,0.07346761971712112
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00088.jpg,32.44573414434201,0.9009777307510376,0.13187718391418457
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00096.jpg,31.27366348745404,0.9268620610237122,0.04020753502845764
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00104.jpg,32.40951159246524,0.9115421772003174,0.038571178913116455
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00112.jpg,30.15131295698542,0.9279395341873169,0.11271076649427414
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00120.jpg,31.59288555878247,0.9046350717544556,0.18858309090137482
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00128.jpg,30.807840333306622,0.8899587988853455,0.20524312555789948
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00136.jpg,27.67718302817255,0.8824130296707153,0.22049462795257568
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00144.jpg,29.639717553530613,0.9075900316238403,0.1812605857849121
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_full_pipe:00152.jpg,30.388870991551947,0.9009615778923035,0.10020378232002258
